web-scraper-job-id,web-scraper-order,web-scraper-start-url,機種名,未開封,time-scraped
34964963,1760539904-70,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 512GB ティール  （）
型番：MXVT3J/A 
JANコード：4549995526066","127,000円",2025-10-15 23:51:44
34964963,1760539904-71,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 512GB ピンク  （）
型番：MXVQ3J/A 
JANコード：4549995525960","127,000円",2025-10-15 23:51:44
34964963,1760539904-72,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 512GB ホワイト  （）
型番：MXVP3J/A 
JANコード：4549995525915","127,000円",2025-10-15 23:51:44
34964963,1760539904-73,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 512GB ブラック  （）
型番：MXVN3J/A 
JANコード：4549995525861","127,000円",2025-10-15 23:51:44
34964963,1760539904-74,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 128GB デザートチタニウム  （）
型番：MYMX3J/A 
JANコード：4549995532562","154,000円",2025-10-15 23:51:44
34964963,1760539904-75,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 128GB ナチュラルチタニウム  （）
型番：MYMY3J/A 
JANコード：4549995532616","154,000円",2025-10-15 23:51:44
34964963,1760539904-76,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 128GB ホワイトチタニウム  （）
型番：MYMW3J/A 
JANコード：4549995532517","154,000円",2025-10-15 23:51:44
34964963,1760539904-77,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 128GB ブラックチタニウム  （）
型番：MYMV3J/A 
JANコード：4549995532463","154,000円",2025-10-15 23:51:44
34964963,1760539904-78,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 256GB デザートチタニウム  （）
型番：MYN23J/A 
JANコード：4549995532760","173,500円",2025-10-15 23:51:44
34964963,1760539904-79,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 256GB ナチュラルチタニウム  （）
型番：MYN33J/A 
JANコード：4549995532814","173,500円",2025-10-15 23:51:44
34964963,1760539904-80,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 256GB ホワイトチタニウム  （）
型番：MYN13J/A 
JANコード：4549995532715","173,500円",2025-10-15 23:51:44
34964963,1760539904-81,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 256GB ブラックチタニウム  （）
型番：MYN03J/A 
JANコード：4549995532661","173,500円",2025-10-15 23:51:44
34964963,1760539904-82,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 512GB デザートチタニウム  （）
型番：MYN63J/A 
JANコード：4549995532968","200,500円",2025-10-15 23:51:44
34964963,1760539904-83,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 512GB ナチュラルチタニウム  （）
型番：MYN73J/A 
JANコード：4549995533019","200,500円",2025-10-15 23:51:44
34964963,1760539904-84,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 512GB ホワイトチタニウム  （）
型番：MYN53J/A 
JANコード：4549995532913","200,500円",2025-10-15 23:51:44
34964963,1760539904-85,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 512GB ブラックチタニウム  （）
型番：MYN43J/A 
JANコード：4549995532869","200,500円",2025-10-15 23:51:44
34964963,1760539904-86,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 1TB デザートチタニウム  （）
型番：MYNA3J/A 
JANコード：4549995533163","218,500円",2025-10-15 23:51:44
34964963,1760539904-87,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 1TB ナチュラルチタニウム  （）
型番：MYNC3J/A 
JANコード：4549995533217","218,500円",2025-10-15 23:51:44
34964963,1760539904-88,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 1TB ホワイトチタニウム  （）
型番：MYN93J/A 
JANコード：4549995533118","218,500円",2025-10-15 23:51:44
34964963,1760539904-89,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro 1TB ブラックチタニウム  （）
型番：MYN83J/A 
JANコード：4549995533064","218,500円",2025-10-15 23:51:44
34964963,1760539904-90,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 256GB デザートチタニウム  （）
型番：MYWJ3J/A 
JANコード：4549995536447","182,500円",2025-10-15 23:51:44
34964963,1760539904-91,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 256GB ナチュラルチタニウム  （）
型番：MYWK3J/A 
JANコード：4549995536454","182,500円",2025-10-15 23:51:44
34964963,1760539904-92,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 256GB ブラックチタニウム  （）
型番：MYWG3J/A 
JANコード：4549995536423","182,500円",2025-10-15 23:51:44
34964963,1760539904-93,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 256GB ホワイトチタニウム  （）
型番：MYWH3J/A 
JANコード：4549995536430","182,500円",2025-10-15 23:51:44
34964963,1760539904-94,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 512GB デザートチタニウム  （）
型番：MYWN3J/A 
JANコード：4549995536485","210,500円",2025-10-15 23:51:44
34964963,1760539904-95,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 512GB ナチュラルチタニウム  （）
型番：MYWP3J/A 
JANコード：4549995536492","210,500円",2025-10-15 23:51:44
34964963,1760539904-96,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 512GB ホワイトチタニウム  （）
型番：MYWM3J/A 
JANコード：4549995536478","210,500円",2025-10-15 23:51:44
34964963,1760539904-97,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 512GB ブラックチタニウム  （）
型番：MYWL3J/A 
JANコード：4549995536461","210,500円",2025-10-15 23:51:44
34964963,1760539904-98,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 1TB デザートチタニウム  （）
型番：MYWT3J/A 
JANコード：4549995536522","241,500円",2025-10-15 23:51:44
34964963,1760539904-99,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 1TB ナチュラルチタニウム  （）
型番：MYWU3J/A 
JANコード：4549995536539","241,500円",2025-10-15 23:51:44
34964963,1760539904-100,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 1TB ホワイトチタニウム  （）
型番：MYWR3J/A 
JANコード：4549995536515","241,500円",2025-10-15 23:51:44
34964963,1760539904-101,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Pro Max 1TB ブラックチタニウム  （）
型番：MYWQ3J/A 
JANコード：4549995536508","241,500円",2025-10-15 23:51:44
34964963,1760539904-102,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 128GB ブラック  （）
型番：MD1Q4J/A 
JANコード：4549995558999","82,500円",2025-10-15 23:51:44
34964963,1760539904-103,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 128GB ホワイト  （）
型番：MD1R4J/A 
JANコード：4549995559002","82,500円",2025-10-15 23:51:44
34964963,1760539904-104,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 256GB ブラック  （）
型番：MD1T4J/A 
JANコード：4549995559019","91,000円",2025-10-15 23:51:44
34964963,1760539904-105,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 256GB ホワイト  （）
型番：MD1W4J/A 
JANコード：4549995559026","91,000円",2025-10-15 23:51:44
34964963,1760539904-106,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 512GB ブラック  （）
型番：MD1X4J/A 
JANコード：4549995559033","101,000円",2025-10-15 23:51:44
34964963,1760539904-107,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16e 512GB ホワイト  （）
型番：MD274J/A 
JANコード：4549995559040","101,000円",2025-10-15 23:51:44
34965337,1760540991-1,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 256GB シルバー  （）
型番：MG854J/A 
JANコード：4549995648294","188,000円",2025-10-16 00:09:51
34965337,1760540991-2,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 256GB コズミックオレンジ  （）
型番：MG864J/A 
JANコード：4549995648300","188,000円",2025-10-16 00:09:51
34965337,1760540991-3,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 256GB ディープブルー  （）
型番：MG874J/A 
JANコード：4549995648317","188,000円",2025-10-16 00:09:51
34965337,1760540991-4,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 512GB シルバー  （）
型番：MG894J/A 
JANコード：4549995648324","217,500円",2025-10-16 00:09:51
34965337,1760540991-5,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 512GB コズミックオレンジ  （）
型番：MG8A4J/A 
JANコード：4549995648331","217,500円",2025-10-16 00:09:51
34965337,1760540991-6,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 512GB ディープブルー  （）
型番：MG8C4J/A 
JANコード：4549995648348","217,500円",2025-10-16 00:09:51
34965337,1760540991-7,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 1TB シルバー  （）
型番：MG8D4J/A 
JANコード：4549995648355","249,000円",2025-10-16 00:09:51
34965337,1760540991-8,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 1TB コズミックオレンジ  （）
型番：MG8E4J/A 
JANコード：4549995648362","249,000円",2025-10-16 00:09:51
34965337,1760540991-9,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro 1TB ディープブルー  （）
型番：MG8F4J/A 
JANコード：4549995648379","249,000円",2025-10-16 00:09:51
34965337,1760540991-10,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 256GB シルバー  （）
型番：MFY84J/A 
JANコード：4549995649284","197,000円",2025-10-16 00:09:51
34965337,1760540991-11,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 256GB コズミックオレンジ  （）
型番：MFY94J/A 
JANコード：4549995649291","205,000円",2025-10-16 00:09:51
34965337,1760540991-12,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 256GB ディープブルー  （）
型番：MFYA4J/A 
JANコード：4549995649307","196,000円",2025-10-16 00:09:51
34965337,1760540991-13,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 512GB シルバー  （）
型番：MFYC4J/A 
JANコード：4549995649314","231,000円",2025-10-16 00:09:51
34965337,1760540991-14,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 512GB コズミックオレンジ  （）
型番：MFYD4J/A 
JANコード：4549995649321","235,000円",2025-10-16 00:09:51
34965337,1760540991-15,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 512GB ディープブルー  （）
型番：MFYE4J/A 
JANコード：4549995649338","231,000円",2025-10-16 00:09:51
34965337,1760540991-16,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 1TB シルバー  （）
型番：MFYF4J/A 
JANコード：4549995649345","267,000円",2025-10-16 00:09:51
34965337,1760540991-17,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 1TB コズミックオレンジ  （）
型番：MFYG4J/A 
JANコード：4549995649352","270,000円",2025-10-16 00:09:51
34965337,1760540991-18,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 1TB ディープブルー  （）
型番：MFYH4J/A 
JANコード：4549995649369","267,000円",2025-10-16 00:09:51
34965337,1760540991-19,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 2TB シルバー  （）
型番：MFYJ4J/A 
JANコード：4549995649376","323,000円",2025-10-16 00:09:51
34965337,1760540991-20,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 2TB コズミックオレンジ  （）
型番：MFYK4J/A 
JANコード：4549995649383","326,000円",2025-10-16 00:09:51
34965337,1760540991-21,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 17 Pro Max 2TB ディープブルー  （）
型番：MFYL4J/A 
JANコード：4549995649390","323,000円",2025-10-16 00:09:51
34965337,1760540991-22,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 256GB スカイブルー  （）
型番：MG2A4J/A 
JANコード：4549995647532","122,000円",2025-10-16 00:09:51
34965337,1760540991-23,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 256GB ライトゴールド  （）
型番：MG294J/A 
JANコード：4549995647525","126,000円",2025-10-16 00:09:51
34965337,1760540991-24,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 256GB クラウドホワイト  （）
型番：MG284J/A 
JANコード：4549995647518","126,000円",2025-10-16 00:09:51
34965337,1760540991-25,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 256GB スペースブラック  （）
型番：MG274J/A 
JANコード：4549995647501","126,000円",2025-10-16 00:09:51
34965337,1760540991-26,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 512GB スカイブルー  （）
型番：MG2F4J/A 
JANコード：4549995647570","155,000円",2025-10-16 00:09:51
34965337,1760540991-27,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone Air 512GB ライトゴールド  （）
型番：MG2E4J/A 
JANコード：4549995647563","155,000円",2025-10-16 00:09:51
